id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license,rating
2041582,Rental unit in Vancouver · ★4.96 · 2 bedrooms · 2 beds · 1 bath,1728615,Francois,,Kitsilano,49.2753,-123.14721,entire home/apt,125.0,30,253,2023-08-31,2.17,1,314,6,20-160763,4.96
2042431,Rental unit in Vancouver · ★4.90 · 1 bedroom · 2 beds · 1 bath,9582918,Sandy,,Downtown,49.28005,-123.11659,entire home/apt,135.0,30,139,2023-09-30,1.16,2,195,5,,4.9
2046259,Guest suite in Vancouver · ★4.43 · 2 bedrooms · 2 beds · 1 bath,5233549,Joyce,,Riley Park,49.23573,-123.10819,entire home/apt,,1,7,2018-07-24,0.08,4,0,0,20-185023,4.43
2056676,Rental unit in Vancouver · ★4.47 · 1 bedroom · 2 beds · 1 bath,7338933,Sadiq,,Downtown,49.27393,-123.11599,entire home/apt,110.0,30,95,2023-09-30,0.78,3,350,4,"#18-609683 for unit 2610 , #18-609676 for unit 1503",4.47
2084273,Home in Vancouver · ★4.85 · 1 bedroom · 1 bed · 1.5 baths,7940236,Renee,,Renfrew-Collingwood,49.24976,-123.03547,private room,85.0,31,46,2023-09-15,0.39,5,194,2,,4.85
2092610,Condo in Vancouver · ★4.74 · 1 bedroom · 1 bed · 1 bath,1172047,Trevor,,Mount Pleasant,49.2655,-123.0969,entire home/apt,125.0,30,46,2023-08-21,0.38,2,343,4,,4.74
2106364,Home in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1.5 baths,7940236,Renee,,Renfrew-Collingwood,49.24958,-123.0359,private room,75.0,31,35,2023-10-10,0.29,5,249,7,,4.77
2163742,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 shared bath,5656886,Brandi,,Kensington-Cedar Cottage,49.26199,-123.07408,private room,78.0,2,132,2023-10-02,1.12,1,170,17,18-610718,4.8
2168943,Townhouse in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 2 baths,11065739,Catherine,,Fairview,49.25972,-123.14269,entire home/apt,,7,14,2018-03-19,0.12,1,0,0,,4.93
2183209,Rental unit in Vancouver · ★4.73 · 1 bedroom · 1 bed · 1 bath,11132986,Daniel,,Kitsilano,49.26597,-123.15633,entire home/apt,200.0,30,135,2023-03-25,1.16,1,365,2,19-162396,4.73
2198419,Rental unit in Vancouver · ★4.94 · 2 bedrooms · 2 beds · 1 bath,11214436,Kate,,Downtown,49.2773,-123.12294,entire home/apt,115.0,180,142,2016-09-01,1.2,1,257,0,,4.94
2216062,Rental unit in Vancouver · ★4.97 · 2 bedrooms · 3 beds · 1 bath,11304608,Julie,,West Point Grey,49.26992,-123.18596,entire home/apt,99.0,28,66,2023-10-27,0.57,1,80,7,23-156424,4.97
2273714,Home in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1.5 baths,1710238,Emily,,Grandview-Woodland,49.27228,-123.06946,entire home/apt,180.0,3,40,2021-08-16,0.34,1,73,0,23-232609-01,4.8
2282114,Home in Vancouver · ★5.0 · 4 bedrooms · 4 beds · 2.5 baths,19916,Cathy + Tom,,Dunbar Southlands,49.23792,-123.18224,entire home/apt,750.0,7,23,2023-09-29,0.21,1,217,3,23-156279,5.0
2365994,Rental unit in Vancouver · ★4.84 · Studio · 1 bed · 1 bath,12014048,Hayfa,,West End,49.28298,-123.12339,entire home/apt,150.0,30,96,2019-10-26,0.8,1,0,0,18-609155,4.84
2430682,Rental unit in Vancouver · ★4.68 · 2 bedrooms · 2 beds · 1 bath,12423108,Alexis And Jeremy,,Kitsilano,49.27104,-123.14994,entire home/apt,219.0,3,94,2019-09-06,0.81,1,16,0,18-611570,4.68
2454353,Home in Vancouver · ★4.97 · 1 bedroom · 2 beds · 1 bath,10997524,Mark & Fran,,Kensington-Cedar Cottage,49.23748,-123.08735,entire home/apt,160.0,3,183,2023-11-18,1.55,1,163,3,23-151638,4.97
2472791,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,2385551,Livio,,Kitsilano,49.27075,-123.1541,entire home/apt,195.0,5,20,2023-09-14,0.17,1,67,9,23-158359,4.8
2493042,Condo in Vancouver · 1 bedroom · 1 bed · 1 bath,11852508,Sam,,Fairview,49.26254,-123.13054,entire home/apt,133.0,30,1,2023-02-04,0.1,1,0,1,,4.799709437963944
2502137,Guest suite in Vancouver · ★4.94 · 1 bedroom · 1 bed · 1 bath,7110433,Suzanna,,Mount Pleasant,49.25877,-123.08299,entire home/apt,90.0,30,53,2023-05-31,0.46,1,332,1,,4.94
2521520,Home in Vancouver · ★4.44 · 1 bedroom · 1 bed · 1 bath,12487338,Daily,,Killarney,49.21083,-123.04264,entire home/apt,163.0,30,16,2018-08-05,0.14,1,365,0,,4.44
2532975,Guest suite in Vancouver · ★4.78 · 2 bedrooms · 2 beds · 1 bath,988889,Mireille,,Hastings-Sunrise,49.28586959838867,-123.05322265625,entire home/apt,199.0,3,46,2023-09-26,0.39,1,335,5,Licence 23-258966,4.78
2576878,Rental unit in Vancouver · ★4.88 · 1 bedroom · 1 bed · 1 bath,4217281,Jennifer,,Fairview,49.25865,-123.12294,entire home/apt,106.0,30,8,2023-10-31,0.07,3,255,2,,4.88
2592307,Guest suite in Vancouver · ★4.92 · 1 bedroom · 2 beds · 1 bath,13270979,Ann,,South Cambie,49.25222,-123.1186,entire home/apt,112.0,2,710,2023-12-10,6.08,1,112,73,23-156483,4.92
2644110,Loft in Vancouver · ★4.86 · 1 bedroom · 1 bed · 1 bath,9060366,Marc,,Grandview-Woodland,49.28545,-123.06435,entire home/apt,,6,22,2018-10-27,0.19,1,0,0,18-603704,4.86
2653578,Rental unit in Vancouver · ★4.71 · 1 bedroom · 2 beds · 1 bath,13584295,Breanna,,Downtown,49.28044,-123.12496,entire home/apt,124.0,1,408,2023-12-04,5.54,1,0,62,23-156366,4.71
2658803,Rental unit in Vancouver · ★4.53 · 2 bedrooms · 2 beds · 1 bath,600607,Martello,,West End,49.28169,-123.12628,entire home/apt,,30,19,2021-12-20,0.16,33,0,0,,4.53
2669445,Home in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,13664708,De,,West Point Grey,49.27109,-123.2088,entire home/apt,94.0,30,13,2023-08-30,0.11,1,365,2,,4.77
2675179,Home in Vancouver · ★4.95 · 2 bedrooms · 2 beds · 2 baths,11742636,Adrianne,,Kitsilano,49.27512,-123.15131,entire home/apt,295.0,30,102,2023-11-30,0.88,1,226,5,19-161283,4.95
2709965,Home in Vancouver · ★4.45 · 1 bedroom · 1 bed · 1 shared bath,13868691,Kat,,Kensington-Cedar Cottage,49.25572,-123.06554,private room,,1,106,2023-09-04,0.94,1,0,4,20-160326,4.45
2710628,Guest suite in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,7107927,Guy And Alex,,Hastings-Sunrise,49.26523149806469,-123.03565216064452,entire home/apt,124.0,1,21,2023-10-23,3.23,1,322,21,23-191102,4.9
2730555,Townhouse in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 bath,7677061,Luca,,Mount Pleasant,49.26536,-123.09943,entire home/apt,190.0,3,138,2023-10-03,1.83,1,90,23,23-156394,4.93
2764812,Condo in Vancouver · ★4.86 · 2 bedrooms · 4 beds · 2 baths,63434,Jan,,Downtown,49.27992,-123.12658,entire home/apt,244.0,1,173,2023-12-09,1.48,1,171,40,23-157408,4.86
2812038,Rental unit in Vancouver · ★4.93 · 2 bedrooms · 2 beds · 1 bath,5213892,Heidi,,Mount Pleasant,49.25665,-123.10039,entire home/apt,168.0,1,215,2023-10-01,1.84,1,96,24,20-116887,4.93
2831971,Condo in Vancouver · 1 bedroom · 2 beds · 1 bath,14487993,Will,,Grandview-Woodland,49.27465,-123.0669,entire home/apt,60.0,30,2,2022-05-23,0.1,1,347,0,22-213887,4.799709437963944
2836478,Rental unit in Vancouver · ★5.0 · 2 bedrooms · 3 beds · 2 baths,5517192,Fahrah,,Downtown,49.27293,-123.12547,entire home/apt,,90,3,2014-07-30,0.03,1,0,0,,5.0
2847310,Loft in Vancouver · ★4.95 · Studio · 1 bed · 1 bath,6576530,Jozi,,Downtown Eastside,49.28247,-123.10342,entire home/apt,241.0,2,458,2023-11-21,3.91,1,209,65,23-156426,4.95
2876573,Rental unit in Vancouver · 2 bedrooms · 1 bed · 1 bath,52926,Shohreh,,Downtown,49.28945,-123.12665,entire home/apt,163.0,30,0,,,1,364,0,,4.799709437963944
2944104,Rental unit in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 bath,7338933,Sadiq,,Downtown,49.27795,-123.11734,entire home/apt,110.0,30,101,2023-10-16,0.87,3,248,5,,4.63
2958786,Rental unit in Vancouver · ★4.80 · 1 bedroom · 1 bed · 1 bath,2796877,Sarah,,West End,49.29314,-123.13535,private room,117.0,2,403,2023-12-03,3.45,1,70,28,24-158559,4.8
2966088,Home in Vancouver · ★4.71 · 3 bedrooms · 4 beds · 2 baths,64891,David,,Kensington-Cedar Cottage,49.247898,-123.082802,entire home/apt,209.0,30,51,2023-03-08,0.45,2,350,2,,4.71
2985232,Home in Vancouver · ★4.91 · 2 bedrooms · 2 beds · 2.5 baths,15222656,Miriam,,West Point Grey,49.26338,-123.18966,entire home/apt,,7,11,2023-07-01,0.12,1,0,2,23-156413,4.91
2988185,Rental unit in Vancouver · ★4.80 · 2 bedrooms · 3 beds · 1 bath,600607,Martello,,West End,49.28884,-123.13288,entire home/apt,98.0,30,5,2022-07-06,0.04,33,25,0,,4.8
2988465,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,600607,Martello,,West End,49.28748,-123.1289,entire home/apt,87.0,30,7,2022-10-25,0.12,33,38,0,,5.0
2997414,Condo in Vancouver · ★4.88 · 2 bedrooms · 2 beds · 2 baths,6764900,Matt,,Strathcona,49.27629,-123.09888,entire home/apt,,30,8,2023-03-01,0.07,1,0,2,,4.88
3018758,Home in Vancouver · 3 bedrooms · 5 beds · 2.5 baths,15382258,Jamala,,Hastings-Sunrise,49.28006,-123.05409,entire home/apt,,3,2,2015-08-09,0.02,1,0,0,22-200876,4.799709437963944
3040736,Rental unit in Vancouver · 1 bedroom · 1 bed · 1 bath,600607,Martello,,Downtown,49.2796,-123.12152,entire home/apt,,32,0,,,33,0,0,,4.799709437963944
3068198,Rental unit in Vancouver · 2 bedrooms · 2 beds · 1 bath,6810893,Jeremy,,Kitsilano,49.26682,-123.15312,entire home/apt,,4,1,2017-07-24,0.01,1,0,0,18-586044,4.799709437963944
3093219,Townhouse in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,15731413,Heather,,Kitsilano,49.2669,-123.18107,entire home/apt,425.0,2,20,2023-09-04,0.18,1,10,2,20-162050,5.0
3100878,Condo in Vancouver · ★5.0 · 1 bedroom · 1 bath,13651030,Kirthi,,Downtown,49.27622,-123.12585,entire home/apt,115.0,30,3,2023-09-12,0.06,1,272,2,,5.0
3124378,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,600607,Martello,,Downtown,49.27511,-123.12679,entire home/apt,,31,5,2018-10-14,0.05,33,0,0,,5.0
3130486,Loft in Vancouver · ★4.81 · 1 bedroom · 1 bed · 1 bath,15897416,Matthew,,Mount Pleasant,49.26731,-123.09774,entire home/apt,139.0,3,123,2023-11-26,1.08,2,14,18,23-156685,4.81
3133244,Condo in Vancouver · ★4.58 · 1 bedroom · 1 bed · 1 bath,15910486,Dipesh,,West End,49.27917,-123.1337,entire home/apt,200.0,30,76,2018-11-30,0.66,1,0,0,,4.58
3138351,Home in Vancouver · ★4.63 · 1 bedroom · 1 bed · 1 shared bath,4261957,Donna,,Renfrew-Collingwood,49.24187,-123.03668,private room,50.0,7,46,2023-11-30,0.4,2,29,5,23-119249,4.63
3142563,Guest suite in Vancouver · ★4.90 · 1 bedroom · 1 bed · 1 bath,10216651,Yi,,Kitsilano,49.26366,-123.18138,entire home/apt,110.0,1,210,2023-12-11,8.04,1,0,102,23-157429,4.9
3158555,Home in Vancouver · ★4.82 · 1 bedroom · 1 bed · 1 bath,16027783,Andrea,,Hastings-Sunrise,49.2785,-123.05217,entire home/apt,80.0,2,199,2023-07-28,1.72,1,0,8,22156805,4.82
3158923,Rental unit in Vancouver · 3 bedrooms · 3 beds · 1 bath,16029441,Annelie,,Grandview-Woodland,49.26802,-123.07374,entire home/apt,,2,0,,,1,0,0,20-203277,4.799709437963944
3168686,Rental unit in Vancouver · ★4.77 · 2 bedrooms · 2 beds · 1 bath,1522256,Natalia,,Downtown Eastside,49.2839,-123.10111,entire home/apt,188.0,1,64,2023-11-21,0.62,2,9,15,23-156512,4.77
3177610,Condo in Vancouver · ★4.96 · 2 bedrooms · 2 beds · 1.5 baths,8696545,S,,Downtown,49.27914,-123.12016,entire home/apt,400.0,30,24,2022-09-21,0.21,1,179,0,,4.96
3183304,Home in Vancouver · ★4.62 · 1 bedroom · 1 bed · 1 shared bath,4261957,Donna,,Renfrew-Collingwood,49.24348,-123.03844,private room,40.0,30,50,2023-11-14,0.44,2,89,3,23-156556,4.62
3194330,Guest suite in Vancouver · 2 bedrooms · 3 beds · 1 bath,16048955,Kevin,,Grandview-Woodland,49.26989254514103,-123.0654059540458,entire home/apt,95.0,30,1,2023-10-01,0.4,1,270,1,,4.799709437963944
3215295,Guest suite in Vancouver · ★4.87 · 1 bedroom · 1 bed · 1 bath,15434388,Florence,,Riley Park,49.2498,-123.10378,entire home/apt,120.0,30,54,2023-08-31,0.47,1,354,3,19245485,4.87
3230030,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,600607,Martello,,Downtown,49.28875,-123.12417,entire home/apt,,30,6,2023-04-30,0.06,33,0,1,,5.0
3230315,Rental unit in Vancouver · ★4.67 · 1 bedroom · 1 bed · 1 bath,600607,Martello,,Downtown,49.28886,-123.12616,entire home/apt,93.0,30,3,2022-02-01,0.11,33,16,0,,4.67
3241017,Rental unit in Vancouver · ★4.95 · 1 bedroom · 1 bed · 1 bath,834713,Cory,,Downtown,49.2782,-123.10575,entire home/apt,,3,146,2023-12-02,1.27,1,0,20,24-157498,4.95
3248971,Rental unit in Vancouver · Studio · 1 bed · 1 bath,600607,Martello,,West End,49.28719,-123.12856,entire home/apt,73.0,30,2,2021-03-02,0.03,33,42,0,,4.799709437963944
3258141,Townhouse in Vancouver · ★4.40 · 3 bedrooms · 4 beds · 1.5 baths,2805581,Alexandra,,Kitsilano,49.27197,-123.17999,entire home/apt,,7,5,2018-08-12,0.04,1,0,0,,4.4
3302983,Rental unit in Vancouver · Studio · 1 bed · 1 bath,600607,Martello,,Downtown,49.29004,-123.12665,entire home/apt,,60,1,2018-05-20,0.01,33,0,0,,4.799709437963944
3309313,Serviced apartment in Vancouver · ★4.50 · 2 bedrooms · 3 beds · 2 baths,2502595,Level Hotels And Furnished Suites,,Downtown,49.27899,-123.12156,entire home/apt,385.0,30,4,2023-08-24,0.04,41,365,2,,4.5
3331054,Guest suite in Vancouver · ★4.83 · 1 bedroom · 1 bed · 1 bath,16816923,Jamie,,Hastings-Sunrise,49.28488,-123.02993,entire home/apt,84.0,30,96,2023-11-18,0.84,1,152,7,18-613159,4.83
3340865,Home in Vancouver · ★5.0 · 1 bedroom · 2 beds · 1 bath,16862283,Mia,,Dunbar Southlands,49.2472936,-123.1706461,entire home/apt,108.0,2,19,2023-12-04,2.95,1,0,19,23-210010,5.0
3342823,Condo in Vancouver · ★4.55 · 2 bedrooms · 1 bed · 1 bath,6016566,Chris,,Kitsilano,49.26769548861046,-123.15297966446786,entire home/apt,275.0,2,116,2023-09-26,1.01,1,269,16,22-156277,4.55
3379799,Home in Vancouver · ★4.86 · 4 bedrooms · 6 beds · 2 baths,1378713,Stephenie,,Kitsilano,49.26214586003144,-123.18029817007611,entire home/apt,681.0,4,7,2023-08-13,0.06,1,41,2,23-215224,4.86
3379810,Home in Vancouver · ★5.0 · 3 bedrooms · 3 beds · 2 baths,17050589,Bethan,,Hastings-Sunrise,49.27402,-123.054,entire home/apt,,3,8,2022-08-09,0.07,1,0,0,23-260314,5.0
3415750,Condo in Vancouver · ★4.68 · 1 bedroom · 1 bed · 1 bath,74245,Salim,,West End,49.28374,-123.12267,entire home/apt,125.0,30,103,2023-10-01,0.9,1,316,3,,4.68
3425973,Townhouse in Vancouver · ★4.67 · 2 bedrooms · 2 beds · 2.5 baths,16643587,Isabella,,Kitsilano,49.27523,-123.1524,entire home/apt,234.0,7,18,2023-09-22,0.18,1,55,4,23-156729,4.67
3430102,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,1574553,Michelle,,Renfrew-Collingwood,49.23322,-123.02764,private room,,4,4,2014-08-31,0.04,1,0,0,22-230744,5.0
3458717,Home in Vancouver · ★4.77 · 3 bedrooms · 3 beds · 4.5 baths,17432096,Jack,,Kitsilano,49.26867,-123.16656,entire home/apt,394.0,1,125,2023-11-19,1.28,3,263,35,23-156692,4.77
3479638,Home in Vancouver · ★4.55 · 1 bedroom · 1 bed · 1 shared bath,653436,Pirike,,Renfrew-Collingwood,49.24559,-123.04974,private room,90.0,30,29,2023-11-18,0.26,5,240,7,,4.55
3534949,Home in Vancouver · ★4.76 · 1 bedroom · 1 bed · 1.5 baths,7465731,Brian,,Dunbar Southlands,49.25782,-123.20131,private room,126.0,3,100,2023-09-23,0.88,1,89,5,23-156726,4.76
3563108,Home in Vancouver · ★4.83 · Studio · 1 bed · 1 private bath,17940097,Sue,,Downtown Eastside,49.27928,-123.07949,private room,95.0,2,449,2023-11-27,3.95,1,0,42,23-156380,4.83
3577737,Guest suite in Vancouver · ★4.77 · 1 bedroom · 1 bed · 1 bath,3919782,Alan & Peggy,,Hastings-Sunrise,49.27021,-123.03816,entire home/apt,150.0,1,249,2023-10-23,2.18,1,0,49,23-156636,4.77
3594666,Rental unit in Vancouver · ★4.42 · 2 bedrooms · 2 beds · 1 bath,1200456,Nala,,Downtown,49.27656,-123.11813,entire home/apt,452.0,30,12,2018-10-12,0.1,5,365,0,18 607863 AM,4.42
3621849,Home in Vancouver · ★4.75 · 5 bedrooms · 5 beds · 3 baths,14989962,Owais,,Hastings-Sunrise,49.29169,-123.05097,entire home/apt,414.0,1,201,2023-12-10,1.94,2,0,131,22-156476,4.75
3629071,Guest suite in Vancouver · ★4.92 · 1 bedroom · 1 bed · 1 bath,13871489,Doug & Herb,,Grandview-Woodland,49.27198,-123.0681,entire home/apt,130.0,2,711,2023-11-20,6.21,1,226,74,23-156320,4.92
3638973,Home in Vancouver · ★4.29 · 1 bedroom · 1 bed · 1 shared bath,653436,Pirike,,Renfrew-Collingwood,49.24389,-123.0485,private room,137.0,30,24,2023-04-11,0.21,5,270,1,,4.29
3678827,Condo in Vancouver · 1 bedroom · 2 beds · 2 baths,8564585,Perry,,Downtown,49.27514,-123.12373,entire home/apt,380.0,90,0,,,1,362,0,,4.799709437963944
3678989,Guest suite in Vancouver · ★4.77 · 1 bedroom · 2 beds · 1 bath,6602654,Kriszta,,Grandview-Woodland,49.27166,-123.06616,entire home/apt,121.0,2,344,2023-11-23,3.01,1,0,51,23-157309,4.77
3679016,Rental unit in Vancouver · ★4.97 · 1 bedroom · 1 bed · 1 bath,18696230,Deborah,,Grandview-Woodland,49.27412,-123.07405,entire home/apt,,3,96,2019-12-23,1.0,1,0,0,19-161202,4.97
3742414,Guesthouse in Vancouver · ★4.71 · 2 bedrooms · 4 beds · 1.5 baths,18775596,Emily,,West Point Grey,49.26013,-123.1891,entire home/apt,185.0,2,202,2023-12-03,1.78,1,273,34,22-156162,4.71
3766620,Rental unit in Vancouver · ★4.41 · 1 bedroom · 2 beds · 1 bath,5187640,Max,,Kitsilano,49.26268,-123.14881,entire home/apt,,7,32,2017-09-17,0.28,1,0,0,18-623007,4.41
3803319,Home in Vancouver · ★4.83 · 3 bedrooms · 4 beds · 2 baths,12242749,Julianne,,Mount Pleasant,49.25725,-123.08369,entire home/apt,199.0,4,64,2021-07-04,0.56,1,0,0,20-159534,4.83
3811719,Rental unit in Vancouver · ★5.0 · 1 bedroom · 1 bed · 1 bath,600607,Martello,,Downtown,49.28873,-123.12582,entire home/apt,88.0,30,3,2023-09-30,0.05,33,13,1,,5.0
3812348,Home in Vancouver · ★4.93 · 1 bedroom · 1 bed · 1 private bath,16794128,Catherine,,Riley Park,49.2357,-123.10428,private room,85.0,3,765,2023-12-11,6.77,1,72,57,23-156327,4.93
3829365,Guest suite in Vancouver · ★4.80 · Studio · 1 bed · 1 bath,19709041,Jason,,Grandview-Woodland,49.26998,-123.06769,entire home/apt,95.0,1,650,2023-11-20,5.72,1,37,59,23-157951,4.8
3857478,Townhouse in Vancouver · ★4.85 · 1 bedroom · 2 beds · 1 bath,19900361,Billingtons,,West End,49.2852,-123.13391,entire home/apt,141.0,30,201,2023-10-24,1.77,1,71,9,,4.85
3859085,Home in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 private bath,19854208,Helen,,Mount Pleasant,49.26037,-123.10503,private room,104.0,3,467,2023-12-04,4.12,1,279,55,23-156473,4.98
3888379,Rental unit in Vancouver · ★4.65 · 2 bedrooms · 2 beds · 1 bath,8691370,Alex,,Grandview-Woodland,49.26756,-123.06667,entire home/apt,155.0,4,74,2023-10-09,0.71,2,40,6,23-157453,4.65
3902807,Townhouse in Vancouver · 2 bedrooms · 2 beds · 2 baths,20209434,Melanie,,Kitsilano,49.2649,-123.16641,entire home/apt,395.0,30,0,,,1,144,0,,4.799709437963944
3971726,Rental unit in Vancouver · ★4.92 · 1 bedroom · 2 beds · 1 bath,7078078,Carina,,Downtown,49.28169,-123.11802,entire home/apt,98.0,30,212,2020-03-24,1.9,1,0,0,19-212763,4.92
3994011,Rental unit in Vancouver · ★4.83 · Studio · 1 bed · 1 bath,600607,Martello,,West End,49.29236,-123.13936,entire home/apt,80.0,30,12,2023-03-01,0.11,33,37,1,,4.83
4054111,Rental unit in Vancouver · ★4.96 · 2 bedrooms · 3 beds · 2 baths,504609,Mark,,Mount Pleasant,49.25886,-123.10898,entire home/apt,321.0,2,251,2023-12-10,2.23,1,220,45,22-156380,4.96
4075378,Condo in Vancouver · ★4.65 · Studio · 1 bed · 1 bath,21136663,Chris,,Downtown,49.27399,-123.12399,entire home/apt,120.0,30,106,2023-09-05,0.96,1,364,1,,4.65
4104870,Guest suite in Vancouver · ★4.72 · 1 bedroom · 3 beds · 1 bath,21294269,Robert,,Grandview-Woodland,49.2719668,-123.0706379,entire home/apt,138.0,5,109,2023-11-28,1.01,3,360,17,23-157944,4.72
4118193,Rental unit in Vancouver · 2 bedrooms · 2 beds · 1 bath,85132,Sanford,,Downtown,49.28063,-123.12652,entire home/apt,542.0,1,0,,,1,361,0,Exempt,4.799709437963944
4120301,Condo in Vancouver · ★4.39 · 2 bedrooms · 2 beds · 2 baths,30899,Rami,,Downtown,49.27949,-123.10711,entire home/apt,169.0,30,18,2022-11-13,0.17,13,364,0,18-606710,4.39
4137579,Guest suite in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,5059240,Dorothy D.,,Grandview-Woodland,49.27585,-123.06803,entire home/apt,229.0,3,121,2023-10-07,1.17,1,356,8,22-156233,4.84
4145030,Home in Vancouver · ★4.57 · 1 bedroom · 1 bed · 1 private bath,1200456,Nala,,Killarney,49.22826,-123.03193,private room,153.0,2,35,2023-08-22,0.31,5,365,6,23-119829,4.57
4179637,Condo in Vancouver · ★4.98 · 1 bedroom · 1 bed · 1 private bath,21683172,Jim,,Downtown,49.27429,-123.12966,private room,,2,61,2023-11-20,0.55,1,0,46,23-156459,4.98
4225233,Rental unit in Vancouver · ★4.84 · 1 bedroom · 1 bed · 1 bath,5255749,Amy,,West End,49.28409,-123.12462,entire home/apt,123.0,30,63,2022-10-22,0.57,1,346,0,,4.84
4244379,Loft in Vancouver · ★4.87 · 1 bedroom · 2 beds · 1 bath,81486161,Katie,,Downtown Eastside,49.28109,-123.10671,entire home/apt,148.0,2,450,2023-11-30,4.69,1,0,69,23-157376,4.87
4256725,Guest suite in Vancouver · ★4.91 · 1 bedroom · 1 bed · 1 bath,22089242,Alicia,,Hastings-Sunrise,49.28675,-123.04766,entire home/apt,132.0,2,70,2023-11-24,3.0,1,76,38,23-157791,4.91
4318059,Condo in Vancouver · ★4.95 · Studio · 2 beds · 1 bath,3131518,Andi,,Downtown,49.27707,-123.11507,entire home/apt,200.0,182,21,2020-03-18,0.19,2,365,0,,4.95
